id,date,user_id,year,usa_boulders,name,climb_type
7220,982710000,167,2001,V4,"breve Rock'n'roll",1
7221,982191600,167,2001,V4,Catchen,1
7230,951519600,80,2000,V6,"El Poussah",1
7231,951519600,80,2000,V5,"Surplomb de la coquille",1
7232,949273200,80,2000,V6,"Medailon de Chocolat",1
7233,951346800,80,2000,V6,Excalibur,1
7234,956872800,80,2000,V5,"Le Bivouac",1
7235,956700000,80,2000,V5,Duroxmanie,1
7236,956440800,80,2000,V6,"Festin de Pierre",1
7237,950137200,80,2000,V4,"Dr Jones",1
7238,950137200,80,2000,V6,"Cortomaltèse",1
7239,950137200,80,2000,V6,"Clé en Main",1
7243,949273200,80,2000,V3,"La Marie-Rose",1
7244,950742000,80,2000,V6,"Vaudou-Système",1
7245,950482800,80,2000,V6,Jocker,1
7246,950828400,80,2000,V5,Forge,1
7247,950655600,80,2000,V6,"Hammer's Break",1
7248,951260400,80,2000,V6,"les Ultimes Grattons",1
7249,982796400,11,2001,V6,Trollmoj,1
7250,956181600,80,2000,V6,"Jus d'Orange",1
7503,982969200,79,2001,V8,Carnage,1
7504,983142000,79,2001,V7,?,1
7505,983142000,79,2001,V6,?,1
7602,983055600,118,2001,V12,"Hibernatus Bas",1
7614,982191600,173,2001,V14,Esperanza,1
7615,982191600,173,2001,V12,"Rumble in the jungle",1
7662,983401200,79,2001,V6,"Le Coeur",1
7734,983574000,18,2001,V8,"Je broie du noir",1
7755,983660400,28,2001,V8,Michi,1
7897,981759600,151,2001,V7,?,1
8001,981932400,139,2001,V6,"La Joker",1
8237,962575200,19,2000,V1,19R,1
8238,962402400,19,2000,V1,16B,1
8239,979513200,19,2001,V3,7W,1
8240,979513200,19,2001,V2,"16R (direct)",1
8489,984524400,38,2001,V8,"Quent's Dyno",1
8490,984524400,38,2001,V8,"No. 6 (Minus Ten)",1
8491,984524400,38,2001,V7,"Tom's Original",1
8675,984956400,38,2001,V8,"The Kirton Dyno",1
8676,984956400,38,2001,V7,"No. 7 (minus ten)",1
8749,967759200,185,2000,V5,"Le Del??",1
8751,946681200,185,2000,V4,??,1
8753,962316000,185,2000,V4,"Til h om Deliverence",1
8754,967759200,185,2000,V4,Mantling,1
8755,962402400,185,2000,V4,?,1
8771,984610800,118,2001,V13,"Sideways daze",1
8772,984610800,118,2001,V12,"Mad Maxx",1
8773,984610800,118,2001,V12,"Surplomb de la Mee dir.",1
8774,984610800,118,2001,V12,Partage,1
8775,984610800,118,2001,V10,"Miséricorde",1
8776,984610800,118,2001,V11,Duel,1
8778,984610800,118,2001,V11,Neverland,1
8779,984610800,118,2001,V11,"The bloc",1
8794,957132000,185,2000,V4,"Brant, brant??",1
8886,984870000,69,2001,V8,"?no name yet",1
8887,985302000,167,2001,V4,Bullen,1
9014,947286000,161,2000,V6,.,1
9015,950137200,161,2000,V6,"Short Sean's Reachy Roof",1
9064,985730400,11,2001,V8,Mastercard,1
9121,985816800,5,2001,V6,"Loadies Zen",1
9153,985989600,5,2001,V5,"Dam Eliminate",1
9159,978908400,161,2001,V6,Unnamed,1
9160,980982000,161,2001,V6,"Short Sean's Reachy Roof",1
9161,986076000,161,2001,V5,"Lurchur direct",1
9162,986076000,161,2001,V5,"Nunn's",1
9202,985989600,38,2001,V7,"Lucie's Undercut",1
9203,986076000,38,2001,V8,"Rattle and Hump",1
9241,935359200,61,1999,V6,Backbreaker,1
9242,977526000,61,2000,V8,Barbershop,1
9244,984870000,61,2001,V6,Helecopter,1
9245,984870000,61,2001,V6,"L' Abbitoir",1
9246,984697200,61,2001,V7,"Holey Moley",1
9250,962229600,61,2000,V5,"The Classic",1
9251,957564000,61,2000,V5,"Gill Egg",1
9252,957564000,61,2000,V5,"Gill Pinch Roof",1
9253,986076000,61,2001,V6,unnamed,1
9254,957909600,61,2000,V5,unammed,1
9255,901922400,61,1998,V6,"Jamy's 6",1
9256,957132000,61,2000,V5,"rich's 5",1
9257,852418800,61,1997,V4,"Robb's Lob",1
9258,958600800,61,2000,V5,"gill double clutch",1
9259,918428400,61,1999,V5,"american Spirtsman",1
9260,970696800,61,2000,V5,"wonderworld direct",1
9261,967845600,61,2000,V5,unnamed,1
9262,930780000,61,1999,V5,"unnnamed traverse",1
9263,893973600,61,1998,V5,"unnamed (colby's war",1
9264,984783600,61,2001,V6,"Cortomaltèse",1
9265,985388400,69,2001,V8,"The Buddha",1
9383,985816800,56,2001,V7,"Anorexic Roof",1
9388,986421600,167,2001,V5,"Du kan lita på mej",1
9389,986421600,167,2001,V4,"Manges problem",1
9390,986421600,167,2001,V3,"Ny snus",1
9431,986421600,158,2001,V9,"Colluseum sittstart",1
9432,986421600,158,2001,V8,Sonic,1
9433,986421600,158,2001,V7,Nitroglyserin,1
9434,986421600,158,2001,V6,"Fina areten",1
9435,986076000,131,2001,V12,"Serre moi fort",1
9436,986076000,131,2001,V11,"La Scelta",1
9437,986076000,131,2001,V11,"Le Pilier",1
9438,986076000,131,2001,V10,?,1
9439,986076000,131,2001,V9,"Materiale resistente",1
9440,986076000,131,2001,V9,"Cuor di Leone",1
9441,986076000,131,2001,V9,"Doctor Alban",1
9442,986076000,131,2001,V9,?,1
9443,986076000,131,2001,V9,Dach,1
9468,958860000,184,2000,V4,"The Groove",1
9469,950310000,184,2000,V4,"Gunpowder Plot",1
9470,950482800,184,2000,V3,"Space Manouvers",1
9473,957996000,184,2000,V4,"Pete's Rib",1
9490,957564000,184,2000,V3,"The Flake",1
9496,972252000,184,2000,V4,?,1
9497,972252000,184,2000,V3,"? - Roof",1
9524,986508000,5,2001,V7,"Pistol Grip Pump",1
9581,985557600,47,2001,V0,?,1
9595,986594400,28,2001,V9,"Bob's Liquor Mart",1
9596,986594400,28,2001,V8,X-wing,1
9599,986767200,95,2001,V6,"Lounge Act",1
9600,986767200,158,2001,V7,Snapphanen,1
9641,986853600,5,2001,V7,"Hardly Working",1
9642,984870000,5,2001,V6,"Renegade of Funk",1
9668,986076000,118,2001,V11,?,1
9669,986076000,118,2001,V11,"Serre Moi Fort",1
9691,986076000,118,2001,V11,"La Boule",1
9692,986076000,118,2001,V12,"Frank's wild years",1
9693,986076000,118,2001,V11,"Super platte",1
9694,986076000,118,2001,V12,"Freak brothers",1
9695,986076000,118,2001,V11,?,1
9696,986076000,118,2001,V11,?,1
9697,986076000,118,2001,V11,?,1
9698,986076000,118,2001,V9,?,1
9699,986076000,118,2001,V9,?,1
9700,986076000,118,2001,V9,?,1
9701,986076000,118,2001,V10,?,1
9702,986076000,118,2001,V10,"Casa Pecora",1
9703,986076000,118,2001,V10,"Mystic journeyman",1
9767,985989600,151,2001,V4,?,1
9768,985989600,151,2001,V6,"Left of  La statique",1
9769,985989600,151,2001,V5,?,1
9770,970264800,151,2000,V5,"Décomposition des fo",1
9778,987199200,5,2001,V7,"Gorilla Radio",1
9779,987199200,5,2001,V7,"Mission Possible",1
9882,987372000,11,2001,V5,Sahib,1
9891,987112800,18,2001,V7,"Beatle Juice",1
9892,987112800,18,2001,V7,Excalibur,1
9893,987112800,18,2001,V6,"El Poussah",1
9894,986940000,18,2001,V6,Musclor,1
10037,987199200,18,2001,V6,"19 b",1
10198,987372000,158,2001,V7,"Våldsam",1
10199,987372000,158,2001,V6,Rocketeer,1
10200,987372000,158,2001,V7,Baltazar,1
10203,987372000,158,2001,V6,Veddslan,1
10295,987804000,11,2001,V6,"Fina areten",1
10298,986248800,161,2001,V5,"Low trav",1
10299,987804000,161,2001,V6,"Green death",1
10300,987804000,161,2001,V6,unnamed,1
10317,986853600,167,2001,V5,Billabong,1
10318,986853600,167,2001,V5,Duga,1
10469,987199200,178,2001,V6,Graviton,1
10470,987372000,178,2001,V7,"L'impasse du Hassard",1
10471,987372000,178,2001,V7,"Le magnifique",1
10480,962402400,173,2000,V14,"Oliphants dawn",1
10481,978303600,173,2001,V12,Nutsa,1
10482,979945200,173,2001,V14,Spectre,1
10500,988149600,70,2001,V11,"Sit To Fotowa",1
10501,979945200,70,2001,V10,"Americas Fit Homeles",1
10502,979513200,70,2001,V9,Juniors,1
10503,980204400,70,2001,V9,"Gleaning the cube",1
10504,979858800,70,2001,V9,"New Prob",1
10644,986940000,104,2001,V8,"Green Rip Traverse",1
10674,965599200,104,2000,V8,"Demolition Man",1
10706,988495200,52,2001,V8,"Våroffer",1
10707,988495200,52,2001,V7,"Super Ghetto",1
10708,988495200,52,2001,V7,Ghetto,1
10709,988495200,52,2001,V6,"Fajers Dyno",1
10710,988495200,52,2001,V8,"Fajers dyno",1
10807,988408800,65,2001,V6,Parasol,1
10808,988408800,65,2001,V5,"Funk Soul Roof",1
10809,988408800,65,2001,V6,Spewbacca,1
10953,988668000,52,2001,V8,Stearin,1
10954,988668000,52,2001,V6,Rocketeer,1
10955,988668000,52,2001,V7,Matador,1
10956,988668000,52,2001,V5,Ilse,1
10957,986076000,52,2001,V5,"Olas ätstörningar",1
11036,987804000,139,2001,V9,"Big Boss",1
11037,987804000,139,2001,V7,"l'Abattoir",1
11038,988495200,139,2001,V10,"Big Golden",1
11039,988495200,139,2001,V6,"Cortomaltèse",1
11040,988495200,139,2001,V8,"Super Prestat",1
11044,986594400,139,2001,V5,"la Conqueadoigt",1
11045,986594400,139,2001,V6,"L'Araignee",1
11046,986680800,139,2001,V6,"Égoïste",1
11048,988668000,167,2001,V4,"1:a maj",1
11049,988668000,167,2001,V4,"Power of Love",1
11050,988668000,167,2001,V4,"Mange Tvilling",1
11157,988668000,173,2001,V10,?,1
11322,989013600,11,2001,V8,Pinocchio,1
11323,989013600,11,2001,V7,Matador,1
11332,989013600,161,2001,V5,"Pebble arete",1
11333,989013600,161,2001,V5,"Pebble arete d.s",1
11334,989013600,161,2001,V5,"Pebble slab",1
11335,989013600,161,2001,V5,Bullworker,1
11336,989013600,161,2001,V6,9,1
11337,989013600,161,2001,V6,"c. North face",1
11338,989013600,161,2001,V6,5,1
11450,989186400,161,2001,V5,"Technical Master",1
11521,989100000,158,2001,V8,"Våroffer",1
11522,989100000,158,2001,V7,"En klok ko",1
11523,989100000,158,2001,V6,Tilt,1
11525,989100000,158,2001,V7,"The 4-layer man in the 2-layer version",1
11627,984610800,145,2001,V13,"Cave Rave",1
11628,984610800,145,2001,V13,Ammagamma,1
11629,984610800,145,2001,V14,"Rim rave",1
11630,984610800,145,2001,V13,?,1
11667,989272800,161,2001,V4,"Crescent arete",1
11675,989272800,151,2001,V5,?,1
11848,989359200,95,2001,V7,Mindbender,1
11858,989618400,38,2001,V6,"Unamed Trav.",1
11859,989013600,38,2001,V6,"M,L,K-Top",1
11860,989618400,38,2001,V8,Unamed,1
11861,989618400,38,2001,V7,"Dope on a Slope",1
11862,989618400,38,2001,V7,Unamed,1
11863,989618400,38,2001,V7,Unamed,1
11864,988668000,3,2001,V8,Carnage,1
11865,988668000,3,2001,V6,"Cortomaltèse",1
11866,988668000,3,2001,V6,"La Joker",1
11867,978303600,3,2001,V6,"La vie d'ange",1
11868,978303600,3,2001,V6,"L'Araignee",1
11870,988668000,3,2001,V6,"Jet Set",1
11871,988668000,3,2001,V6,?,1
11872,988668000,3,2001,V5,?,1
11885,988668000,3,2001,V5,"La Défroquée",1
11933,988668000,85,2001,V12,"Mad Max",1
11934,988668000,85,2001,V8,"wrap it",1
11935,988668000,85,2001,V9,"commin out swinging",1
11936,978303600,85,2001,V9,"Mr. Jones",1
11937,946681200,85,2000,V8,"sub zero",1
11938,988668000,85,2001,V10,"Mr. Jones sit",1
12302,988668000,119,2001,V4,"Baby Hole",1
12303,988754400,119,2001,V4,"Enantimorphous Hold",1
12304,988668000,119,2001,V5,Andrew,1
12305,987804000,119,2001,V3,"Mousecradle Lunge",1
12306,987804000,119,2001,V3,"Wolosin Hypothesis",1
12307,987804000,119,2001,V3,"KLG Arete",1
12666,989877600,118,2001,V13,Maharadscha,1
12781,990223200,38,2001,V6,Unnamed,1
12782,990223200,38,2001,V6,Unnamed,1
12783,990223200,38,2001,V7,"Almost a Hold",1
12784,990223200,38,2001,V6,Unnamed,1
12785,990223200,38,2001,V7,Unnamed,1
12786,990223200,38,2001,V7,QPO-Top,1
12815,990309600,161,2001,V6,"6b V6",1
12839,986076000,6,2001,V11,"Mushi Brain",1
12840,988668000,6,2001,V10,Grimacing,1
13120,946681200,40,2000,V10,"Cave Man",1
13121,946681200,40,2000,V8,"Cardigan St Massacre",1
13122,946681200,40,2000,V8,"rock rat massacre",1
13225,989272800,61,2001,V7,"The Man and The Moto",1
13525,990223200,151,2001,V6,"La Boucherie",1
13526,989100000,95,2001,V6,"Sit Down to Holm Boy",1
13659,986940000,155,2001,V9,"Sale Gosse",1
13661,986940000,155,2001,V8,dyno/eliminate??,1
13663,986940000,155,2001,V9,"Miss World",1
13667,978476400,155,2001,V9,???,1
13669,987112800,155,2001,V11,"La Puce",1
13670,987112800,155,2001,V9,"La Longue Marche",1
13674,991087200,65,2001,V7,Chump,1
13744,990309600,118,2001,V13,Zerberus,1
13761,975625200,155,2000,V9,"One arm bandit",1
13762,978303600,155,2001,V9,"The J.A.",1
13785,981241200,155,2001,V8,"Burbage bridge",1
13791,967759200,155,2000,V9,"Kriton Dyno",1
13796,962402400,173,2000,V13,"The Vice",1
13797,962402400,173,2000,V12,"Boogie Nights",1
13798,980982000,173,2001,V13,"Goldfish trombone",1
13799,980982000,173,2001,V12,Buttermilker,1
13800,983401200,173,2001,V13,"Alma Blanca",1
13804,983401200,173,2001,V12,Sarah,1
13805,983401200,173,2001,V11,"Rogered In The Shower",1
13806,983401200,173,2001,V12,"Le Retour de Goupil",1
13807,983401200,173,2001,V11,"Une pointe de Bleau",1
13808,983401200,173,2001,V11,"Dark Age",1
13809,955749600,173,2000,V12,"Il Globo",1
13810,955749600,173,2000,V11,"L'envers du décors",1
13811,955749600,173,2000,V11,Ikarus,1
13812,962402400,173,2000,V12,"Au bord de l'eau",1
13813,962402400,173,2000,V11,"The Arch",1
13814,962402400,173,2000,V11,"le jump",1
13815,980982000,173,2001,V11,"La Belette",1
13816,980982000,173,2001,V12,"Buttermilker Traverse",1
13911,990914400,35,2001,V5,"Rattlesnake problem",1
13912,991000800,35,2001,V4,"sloper sitstart ?",1
13913,991000800,35,2001,V5,"sloper traverse?",1
13914,989704800,35,2001,V4,"B-Boy bulge",1
13952,991432800,161,2001,V6,"grim overhang",1
13953,991432800,161,2001,V5,arete,1
13954,991432800,161,2001,V5,"pinch prob",1
13955,991432800,161,2001,V5,unnamed,1
13963,990309600,118,2001,V11,Radamahada,1
14117,991432800,38,2001,V7,Unnamed,1
14118,991432800,38,2001,V6,Unnamed,1
14119,990828000,38,2001,V6,Unnamed,1
14121,991260000,155,2001,V10,"Ben's wall",1
14187,989445600,160,2001,V8,"The Ouback",1
14317,991519200,65,2001,V6,"Last Resort",1
14373,991692000,161,2001,V6,Noname,1
14374,991692000,161,2001,V4,"Banana Finger",1
14513,991778400,65,2001,V7,"Cream Filled Manboy",1
14634,991519200,110,2001,V4,"Lángle de la p. 14R",1
14635,987112800,110,2001,V4,"Plein pot 18R",1
14636,991346400,110,2001,V3,"La goulotte á dom 6R",1
14637,978303600,110,2001,V3,"11b R",1
14758,991778400,161,2001,V6,"Not the north pole",1
14759,991864800,161,2001,V6,"An expotition",1
14760,991951200,161,2001,V6,"An un-coloured in pr",1
14761,991864800,161,2001,V5,"Friends and relation",1
14762,991951200,161,2001,V5,"The H.O.P",1
14763,991951200,161,2001,V5,"A stoutness excercis",1
14764,960415200,161,2000,V5,Unnamed,1
14778,992037600,118,2001,V12,Pitbull,1
14779,992037600,118,2001,V12,"Red snapper",1
14780,992037600,118,2001,V11,Traumland,1
14835,991605600,18,2001,V8,"Vergessene welt I",1
14836,991605600,18,2001,V7,Seppboulder,1
15210,991778400,38,2001,V8,"Early Doors",1
15211,991778400,38,2001,V7,"Gorilla Warfare",1
15212,991778400,38,2001,V8,Trackside,1
15213,991951200,38,2001,V6,"no 10.",1
15214,991864800,38,2001,V7,unnamed,1
15217,991432800,38,2001,V6,Unnamed,1
15218,991864800,38,2001,V6,unnamed,1
15344,992556000,155,2001,V9,Moffatrocity,1
15493,965253600,155,2000,V9,"Kudos (hard way)",1
15503,991346400,6,2001,V10,Exodus,1
15504,991346400,6,2001,V9,"Blacker Magic",1
15630,989100000,199,2001,V1,"business 3",1
15631,989100000,199,2001,V1,"business 5 ss",1
15632,989100000,199,2001,V1,"pebble 2",1
15633,989100000,199,2001,V1,"pathside 2",1
15675,992037600,89,2001,V4,"La Lama",1
15676,992037600,89,2001,V3,SSpigolo,1
15677,992037600,89,2001,V4,"Buon Sonno",1
15678,992124000,89,2001,V7,Jeson,1
15756,971647200,193,2000,V10,Flagyl,1
15757,926460000,193,1999,V9,"Mr. Thick",1
15758,971215200,193,2000,V9,"Preferential Treatment",1
15759,978735600,193,2001,V9,"Two Pop",1
15760,983574000,193,2001,V9,"Ominous Roof",1
15893,995580000,161,2001,V6,none,1
16057,993074400,151,2001,V5,"Surplomb de la coquille",1
16058,993074400,151,2001,V6,?,1
16059,993074400,151,2001,V6,?,1
16243,993247200,199,2001,V1,"Above and Beoynd 18",1
16244,993247200,199,2001,V1,"Dork Child",1
16245,993247200,199,2001,V2,"Dog 42",1
16246,993247200,199,2001,V3,Cicely,1
16247,993247200,199,2001,V1,Exposure,1
16252,993247200,199,2001,V3,hieftain,1
16253,993247200,199,2001,V3,"Armoured Car 71",1
16254,993247200,199,2001,V1,"Armoured Car 62",1
16308,992988000,95,2001,V8,Undertow,1
16401,1083016800,111,2004,V1,"Psyko Killa",1
16402,1051999200,111,2003,V3,Kramgo,1
16403,1063144800,111,2003,V1,"Så nära, men ändå så",1
16404,1030312800,111,2002,V3,"Långa Lippmofvet",1
16406,1050616800,111,2003,V2,Sheepshagger,1
16676,978303600,193,2001,V8,"Desperate Bitch",1
16677,978303600,193,2001,V8,"Mushroom Traverse",1
16678,980982000,193,2001,V8,"The Prow",1
16679,978303600,193,2001,V8,MAB,1
16680,978303600,193,2001,V8,"Nintendo Thumb",1
16681,978303600,193,2001,V8,"Splitter Trav.",1
16704,991346400,155,2001,V8,"Left traverse",1
16705,991346400,155,2001,V8,"Slopey traverse",1
16708,993160800,155,2001,V8,"Elementry Traverse",1
16709,993160800,155,2001,V8,"S. Start",1
16712,993333600,155,2001,V8,"New problem/dyno",1
16730,991432800,193,2001,V8,"Root Canal",1
16731,942274800,193,1999,V8,"The Tourist",1
16732,936568800,193,1999,V8,"The Talon",1
16733,1005174000,193,2001,V8,"Have Guns Keep Trav.",1
16734,986076000,193,2001,V8,Cigarete,1
16735,991346400,193,2001,V8,Pain,1
16974,993852000,36,2001,V3,2L:1,1
16975,993765600,36,2001,V0,Ballen,1
16976,993765600,36,2001,V0,"Vågmaskin",1
16977,993852000,36,2001,V0,5E:1,1
16978,993852000,36,2001,V0,Nageln,1
16979,993852000,36,2001,V0,19A:3,1
16998,989359200,36,2001,V1,Paddan,1
16999,989359200,36,2001,V1,Sommarsol,1
17199,993160800,167,2001,V6,"Små Grodorna",1
17200,993765600,167,2001,V5,?,1
17201,992988000,167,2001,V4,Chips,1
17202,992469600,167,2001,V3,"Tji fick du",1
17406,994370400,173,2001,V14,"Phase 2",1
17407,994370400,173,2001,V12,"Phase 1",1
17493,994543200,161,2001,V7,unnamed,1
17553,994629600,95,2001,V8,"Gibb's Cave",1
17554,994629600,95,2001,V5,"Up From the Depths",1
17796,978303600,79,2001,V7,Kleptomanie,1
17933,994370400,89,2001,V5,Canne,1
17934,994370400,89,2001,V6,?,1
17935,994456800,89,2001,V5,Genoveffa,1
17936,994456800,89,2001,V6,"La Fionda",1
17937,994456800,89,2001,V8,"Saga dei Piatti",1
17946,994716000,161,2001,V6,dyno,1
17947,994716000,161,2001,V6,"long prob",1
17948,994716000,161,2001,V6,dyno,1
17949,994716000,161,2001,V6,"long prob",1
18162,995148000,161,2001,V7,"Campsite wall",1
18163,995148000,161,2001,V7,"dans traverse 2",1
18309,993938400,118,2001,V12,"Le Reve de faire",1
18332,995148000,38,2001,V7,Pongo,1
18333,995148000,38,2001,V6,Toto,1
18416,993938400,78,2001,V4,Sinus,1
18417,993938400,78,2001,V3,"Train in Vain",1
19232,996616800,70,2001,V7,Boss,1
19233,993938400,70,2001,V8,"mask off",1
19529,978476400,155,2001,V8,??/,1
19586,995666400,167,2001,V4,?,1
19587,995666400,167,2001,V5,?,1
19588,995666400,167,2001,V3,"Le piano à gueue",1
19706,995666400,78,2001,V4,"Rec. for the Masses",1
20031,1033164000,125,2002,V8,Rise,1
20103,993938400,173,2001,V12,Salamandre,1
20104,993938400,173,2001,V11,"Marilyn Monroe",1
20105,993938400,173,2001,V11,?,1
20106,993938400,173,2001,V11,"Du côté de Seshuan",1
20107,993938400,173,2001,V10,"Son of a gun",1
20108,993938400,173,2001,V9,Dragon,1
20109,993938400,173,2001,V9,"Occhi del bosco",1
20110,993938400,173,2001,V9,?,1
20111,993938400,173,2001,V10,?,1
20114,992556000,118,2001,V12,"Come un lointain",1
20115,992556000,118,2001,V11,"Teen Spirit trav.",1
20117,992556000,118,2001,V12,Salamandre,1
20118,992556000,118,2001,V10,"9th power",1
20231,996184800,89,2001,V8,SblurK,1
20232,996271200,89,2001,V5,SuD,1
20243,996184800,155,2001,V8,"Roadrunner Original",1
20246,996184800,155,2001,V8,"Beep Beep",1
20730,995666400,6,2001,V11,"Abacus stand start",1
20887,965080800,85,2000,V11,"Groovy Train",1
20888,965080800,85,2000,V10,unamed,1
20892,997135200,85,2001,V9,unamed,1
20894,996962400,85,2001,V10,unamed,1
20895,993938400,85,2001,V8,Voltage,1
20896,996616800,85,2001,V8,?,1
20897,996962400,85,2001,V8,?,1
20909,996616800,85,2001,V9,"Devils Tongue",1
21007,996444000,88,2001,V4,Arco,1
21008,996444000,88,2001,V4,"Espolón izda",1
21009,996444000,88,2001,V4,Muro,1
21010,996444000,88,2001,V5,Techo,1
21184,996530400,80,2001,V5,"Bare Jør'ann",1
21185,996530400,80,2001,V2,Redd,1
21317,997221600,89,2001,V8,Scartapecora,1
21318,997221600,89,2001,V6,Saipressil,1
21319,997308000,89,2001,V5,"il negro",1
21462,997135200,161,2001,V5,"Composition des Forces",1
21463,997135200,161,2001,V5,"ras du Q",1
21464,997221600,161,2001,V5,noname,1
21465,997394400,161,2001,V4,Mantle,1
21467,997308000,161,2001,V3,"science friction",1
21468,997480800,161,2001,V4,Traverse,1
21469,997480800,161,2001,V4,"Eric la rouge",1
21470,997480800,161,2001,V4,Arete,1
21471,997480800,161,2001,V4,prow,1
21528,997394400,36,2001,V1,"Vänsterflanken",1
21529,997394400,36,2001,V0,4A:1,1
21530,997394400,36,2001,V0,4A:2,1
21531,997394400,36,2001,V0,4A:3,1
21532,997480800,36,2001,V2,Kanon,1
21533,997308000,36,2001,V0,5B:8,1
21534,997308000,36,2001,V0,5E:3,1
21535,997394400,36,2001,V0,"Även Bea har ett pr",1
21536,997394400,36,2001,V0,14C:2,1
21953,997912800,65,2001,V7,"Radneck Traverse",1
21954,997740000,5,2001,V5,"Stand Start",1
21956,997480800,5,2001,V5,"Peace Dove SD",1
21957,997480800,5,2001,V6,"Eagle's Nest",1
21958,984178800,5,2001,V6,"Jedi Knight",1
